prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.8500000000000001,0.500245431007839,0.004321134942713584,0.49892444401944513,0.6657099230712265,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.9,0.500245431007839,0.003314691358195129,0.4991716571216134,0.6659299439877802,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,0,0,0.9500000000000001,0.500245431007839,0.002004332121979506,0.49949620958027174,0.666218688512143,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.05,0.5003215937065633,0.022986856920145505,0.4940027886120073,0.6613144076022086,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.1,0.5003215937065633,0.016304910546421584,0.4957614670177555,0.6628883939017192,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.15000000000000002,0.5003215937065633,0.012393822921938476,0.4967860785883975,0.6638037030472266,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.2,0.5003215937065633,0.009771191717804033,0.49747715905197387,0.6644203579804613,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.25,0.5003215937065633,0.007944686733115136,0.49793892907064713,0.6648320747157586,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.30000000000000004,0.5003215937065633,0.0066426533189876975,0.498273623206865,0.6651303339529624,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.35000000000000003,0.5003215937065633,0.005660517682575797,0.4985270505114896,0.6653560851078532,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.4,0.5003215937065633,0.004864754584228215,0.4987431461466093,0.6655485241481355,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.45,0.5003215937065633,0.004248586448388641,0.49890392430216846,0.6656916633767342,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.5,0.5003215937065633,0.003770626652754545,0.49903382790529743,0.6658072932354363,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.55,0.5003215937065633,0.003301565032960417,0.4991532395681349,0.6659135654001094,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.6000000000000001,0.5003215937065633,0.00287192380215636,0.49925904650064074,0.6660077154318218,0.0
image2,image2.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.65,0.5003215937065633,0.002488937288730545,0.4993599460751196,0.6660974868740267,0.0
